Matrix Parameter Curve, Name, ID, Datum, RelativeCurve,Time Evolution,Interpolate Axis 1, Interpolate Axis 2, CurveUnit,Surface,,,,,
,IndexCoef_GB,IndexCoef_GB,0,True,Constant,Constant,Constant,% ANNU actual/actual,Axis 1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,
,,,,,,,,C00184X10_NYSE_AOLSpot,2190,0.0238363,-0.00610064,-0.00434631,-0.00308654,-0.000867541,-0.0048154,0.00193952,-0.00480831,-0.00055888,-0.000853832,0.00171574,9.91033e-007,-0.00628948,0.00227779,0.00444107,0.000929447,-0.000552004,0.00106652,-0.00419517
,,,,,,,,C00191G10_NYSE_ARCSpot,2192,0.0278932,-0.0121348,-0.00477305,0.00215056,-0.00582909,0.00361722,0.00161095,-0.00441537,0.00248281,-0.00213954,0.00764043,-0.000737201,-0.00485339,0.00426496,-0.00206293,0.00402028,0.00199373,-0.00235078,-0.00178755
,,,,,,,,C00206R10_NYSE_TSpot,2194,0.00794721,-0.0029591,0.00144493,-5.36996e-006,0.000411254,5.47535e-005,0.000196185,0.000756982,0.000276864,-0.00149933,-0.000245058,0.00137109,0.001663,-0.000705161,-0.00140992,-0.0010469,0.000410598,0.000250278,-0.000193453
,,,,,,,,C00211Y20_NASDAQ_ABIOSpot,2197,0.0313429,-0.00601972,-0.00582737,-0.00394559,-0.00111894,-0.00440931,0.000775133,-0.00034677,-0.00268505,0.000314476,-3.65435e-006,-0.000355732,-0.00188792,-0.00193029,-0.000478988,-0.00146711,-0.00213897,-0.000167525,0.00267604
,,,,,,,,C00212110_NYSE_ATENSpot,2198,0.0195786,-0.265142,-0.0458554,-0.0290533,0.0584595,-0.042854,-0.034759,-0.164442,0.258495,0.00288766,0.0164726,0.147361,0.0678436,0.0751305,0.116779,0.0123961,0.0609338,0.0378149,-0.0185224
,,,,,,,,C00225510_NYSE_AUOSpot,2201,0.0192508,-0.00500444,0.0027368,-0.00213169,0.00429838,-0.00323216,0.000663994,-0.00125746,0.00150193,-0.000365718,-0.00438381,-0.000597873,-0.00123077,0.00117757,0.00357793,-0.000533055,-3.18177e-005,-0.00118826,0.00310708
,,,,,,,,C00234P10_NASDAQ_AVHISpot,2202,0.0139971,-0.00538212,-0.00142546,0.00143693,-0.00223637,0.000709405,-0.000139595,-0.000822278,-0.00317499,-0.000646553,-0.000602619,-0.000534561,0.000124217,0.000135912,0.000554644,-0.00147186,-2.15026e-005,-0.000566764,-0.000414788
,,,,,,,,C00244410_NYSE_AVXSpot,2203,0.00988332,-0.00505307,-0.0027365,0.000533054,0.000622644,0.00207233,-5.07611e-005,0.00114785,0.000171283,-0.000650136,-0.00110761,0.000396529,-0.000827002,7.71708e-005,-0.000999832,-0.000465935,0.000936241,-0.000779378,-0.000232258
,,,,,,,,C00246W10_NASDAQ_AXTISpot,2204,0.0198276,-0.00476631,0.000684264,0.00095186,0.00281411,-0.00153974,-3.23408e-005,-0.00556432,-0.000337128,7.10149e-005,-0.00350868,-0.00120954,0.00100157,0.0019133,0.00291298,-2.64605e-005,0.00329632,0.000219542,-0.000649802
,,,,,,,,C00247410_NYSE_AZZSpot,2205,0.0164732,-0.00877806,-0.000927991,0.0030304,-0.00207172,0.00176955,0.00156638,0.0001828,-0.000976952,-0.000214019,-0.000594456,0.00178251,-6.00934e-005,-0.000606403,0.000408819,0.00233682,-0.000214222,-0.000224556,0.000353441
,,,,,,,,C00253530_NYSE_AANSpot,2206,0.0164722,-0.00561756,0.00133738,-0.000116996,0.000580484,0.00011173,-0.00051542,-0.00212698,0.00138281,-0.00337347,1.50341e-005,0.00175025,-0.00167537,0.000147399,0.00173782,0.00182551,-0.00187312,0.0022843,-0.00139357
,,,,,,,,C00253U40_NASDAQ_ASTMSpot,2207,0.0449857,-0.0113614,-0.0030935,-0.00427882,-0.00378076,-0.000463637,-0.00286158,-0.00435745,-0.00198008,-0.00170252,0.00120312,-0.000180563,-0.00169784,-0.00393333,-0.000648968,-0.00175113,0.00240314,0.000634506,-0.00184149
,,,,,,,,C00256710_NASDAQ_ABAXSpot,2208,0.0175394,-0.00485136,-0.00176833,-0.00283058,-0.000458295,0.000904465,0.00262422,0.000822438,0.000555513,0.0019844,0.000595319,-7.61162e-005,0.00363684,0.000435761,0.00165134,-0.00202471,0.00176469,0.000500135,-0.00144705
,,,,,,,,C00282410_NYSE_ABTSpot,2209,0.0094188,-0.00401144,0.00120753,-0.000519836,0.000669245,-0.000778013,0.00130882,0.000279083,0.000561689,-0.000874441,0.000136248,-0.000350879,0.000366721,0.00073956,0.000270542,0.000477424,-0.000127381,-0.00111263,0.000689331
,,,,,,,,C00287Y10_NYSE_ABBVSpot,2210,0.0104515,-0.139962,0.011968,-0.00259396,0.00910921,-0.0726483,-0.0229242,0.00419641,0.00208342,-0.00707854,0.00330718,-0.0218595,-0.00150558,0.0144948,-0.0202215,0.0131169,0.0113628,-0.0193804,0.0043288
,,,,,,,,C00289620_NYSE_ANFSpot,2211,0.020231,-0.00783646,-0.00392467,-0.000454292,-0.00011597,-0.000407348,0.000402856,0.000105886,-0.00134,-0.00136049,-0.0015919,-0.00334179,-0.00189819,-0.00114628,-0.00146456,0.000914689,-0.00283592,0.00282502,0.000456191
